packet_size,request_rate,source_ip,destination_ip,protocol_type
64,0.4071980759059499,1.98.30.238,192.168.1.1,TCP
51,0.1975282725130002,133.156.5.84,192.168.1.1,UDP
67,0.5413457440373743,216.2.218.85,192.168.1.1,TCP
80,0.12994157482471794,250.170.194.238,192.168.1.1,UDP
41,0.7608550942614649,16.27.173.108,192.168.1.1,TCP
67,0.2784824650149573,99.155.2.181,192.168.1.1,TCP
61,0.229097128719847,145.151.118.117,192.168.1.1,UDP
83,0.4804627274899872,42.156.117.203,192.168.1.1,UDP
58,0.5253176801482056,229.112.152.179,192.168.1.1,TCP
57,0.5365923359773822,69.109.63.219,192.168.1.1,TCP
43,0.5304171931180929,60.38.20.48,192.168.1.1,TCP
58,0.8216755912444746,159.68.59.3,192.168.1.1,TCP
47,0.8707652627856147,204.41.95.53,192.168.1.1,TCP
72,0.7761123006781887,107.185.252.188,192.168.1.1,TCP
40,0.43331006125976945,155.26.196.52,192.168.1.1,UDP
96,0.9917698949960158,13.223.237.176,192.168.1.1,UDP
97,0.41941611650658817,145.41.243.238,192.168.1.1,UDP
64,0.7960358192663698,171.144.44.26,192.168.1.1,UDP
74,0.5782848612731304,191.11.252.9,192.168.1.1,TCP
45,0.9166671969040238,73.17.159.205,192.168.1.1,TCP
84,0.7169873475248689,133.105.78.137,192.168.1.1,TCP
62,0.523138243175495,64.123.37.96,192.168.1.1,TCP
79,0.6792068829746335,161.75.94.47,192.168.1.1,TCP
84,0.5449122474294144,230.42.30.57,192.168.1.1,TCP
41,0.9352687067535049,60.36.206.112,192.168.1.1,TCP
78,0.5227281613000865,226.101.202.126,192.168.1.1,UDP
46,0.6714312696870547,181.54.151.60,192.168.1.1,TCP
91,0.18648581438286438,151.119.120.20,192.168.1.1,TCP
64,0.8801597193004509,46.154.108.68,192.168.1.1,UDP
57,0.6914734025708078,139.58.212.153,192.168.1.1,TCP
53,0.9690758452152681,94.246.178.211,192.168.1.1,TCP
50,0.7221884511062284,134.158.75.63,192.168.1.1,TCP
96,0.8327144648520967,117.52.104.196,192.168.1.1,TCP
73,0.9051261322686275,244.163.46.5,192.168.1.1,TCP
68,0.33545636104200005,38.189.160.42,192.168.1.1,TCP
72,0.6032523334441114,214.100.75.80,192.168.1.1,TCP
54,0.11371612733540885,2.46.181.149,192.168.1.1,TCP
71,0.425797760629964,243.79.4.226,192.168.1.1,UDP
85,0.7243763337311048,102.92.209.109,192.168.1.1,UDP
74,0.9863376076745534,214.77.50.5,192.168.1.1,TCP
66,0.9228644075427759,86.26.23.137,192.168.1.1,TCP
66,0.8110434555970123,200.239.8.129,192.168.1.1,UDP
92,0.36035180689061097,227.8.103.154,192.168.1.1,TCP
73,0.511698870832,40.221.123.27,192.168.1.1,UDP
47,0.8168916570299017,199.17.253.2,192.168.1.1,TCP
75,0.15561551826549566,240.66.162.69,192.168.1.1,UDP
76,0.49203014686793745,221.121.6.250,192.168.1.1,UDP
98,0.3107820836041747,222.228.45.194,192.168.1.1,TCP
70,0.35417967863842204,172.96.9.12,192.168.1.1,UDP
95,0.8513607157277192,159.25.221.132,192.168.1.1,TCP
85,0.6317821627326823,194.193.66.153,192.168.1.1,TCP
86,0.11277029734952963,16.227.39.217,192.168.1.1,UDP
71,0.6099291179757212,13.95.161.156,192.168.1.1,TCP
66,0.12917372922327183,96.171.215.207,192.168.1.1,TCP
47,0.6202775006782907,229.245.97.55,192.168.1.1,UDP
64,0.10999416366818293,221.131.74.109,192.168.1.1,TCP
47,0.5222503324169251,164.130.238.13,192.168.1.1,UDP
54,0.3042475158387811,165.33.187.161,192.168.1.1,UDP
75,0.5623858828557139,26.39.148.37,192.168.1.1,TCP
81,0.3753143572353126,173.188.173.143,192.168.1.1,TCP
98,0.9990099607611619,126.28.122.3,192.168.1.1,TCP
68,0.3903997296779066,135.216.140.38,192.168.1.1,TCP
79,0.7926259793000301,88.50.157.158,192.168.1.1,UDP
65,0.32774768865660625,66.36.176.232,192.168.1.1,TCP
52,0.5039830754000996,241.211.12.35,192.168.1.1,TCP
91,0.5200481586269075,150.208.142.51,192.168.1.1,TCP
51,0.465821393323791,12.242.73.118,192.168.1.1,UDP
79,0.6873437075793798,182.246.46.96,192.168.1.1,UDP
82,0.6627875450870939,156.143.208.79,192.168.1.1,TCP
94,0.5760366672728275,176.240.154.239,192.168.1.1,TCP
92,0.37198111157796054,104.86.140.94,192.168.1.1,UDP
71,0.7303507621948105,101.43.196.240,192.168.1.1,TCP
51,0.18072338242106928,203.201.161.28,192.168.1.1,UDP
93,0.22397341592675934,206.89.145.71,192.168.1.1,UDP
68,0.6060669016186659,210.7.229.165,192.168.1.1,TCP
73,0.4572376284486468,41.31.125.213,192.168.1.1,TCP
46,0.4055844763292027,242.198.235.226,192.168.1.1,TCP
70,0.6856728866540983,168.238.103.142,192.168.1.1,TCP
57,0.9581124317706617,119.175.120.116,192.168.1.1,UDP
86,0.3908096656208062,173.179.61.105,192.168.1.1,TCP
97,0.15980726454564603,31.101.133.177,192.168.1.1,UDP
85,0.20858364902055992,204.28.119.40,192.168.1.1,TCP
57,0.5645016488634063,52.114.193.68,192.168.1.1,TCP
53,0.7814636837866801,221.220.85.77,192.168.1.1,UDP
91,0.10246067389599314,219.231.234.126,192.168.1.1,TCP
45,0.1356057823346713,43.159.99.86,192.168.1.1,TCP
74,0.12020090354486697,50.165.52.106,192.168.1.1,UDP
94,0.16131453368679816,45.149.247.2,192.168.1.1,TCP
79,0.4931417148653694,58.84.243.5,192.168.1.1,TCP
94,0.1495736045621377,14.147.64.246,192.168.1.1,UDP
98,0.4638443237271803,26.50.159.59,192.168.1.1,UDP
83,0.6115225627634666,57.58.49.121,192.168.1.1,UDP
71,0.8594187518378592,153.187.216.78,192.168.1.1,TCP
71,0.9720452473493846,203.225.114.245,192.168.1.1,UDP
77,0.48329543180627543,13.233.91.173,192.168.1.1,TCP
93,0.39493313888863857,200.51.184.229,192.168.1.1,TCP
93,0.8141089244356721,218.138.174.65,192.168.1.1,TCP
41,0.6235683768484294,231.51.233.110,192.168.1.1,TCP
79,0.37552861171360297,3.23.250.131,192.168.1.1,UDP
77,0.5068901984822742,238.134.114.149,192.168.1.1,UDP
82,0.2676198222788082,164.214.210.7,192.168.1.1,UDP
96,0.12768690727375775,172.195.237.46,192.168.1.1,UDP
66,0.8146638170067303,26.118.151.172,192.168.1.1,TCP
78,0.963117807382765,83.100.199.236,192.168.1.1,TCP
54,0.711119616565374,147.177.137.183,192.168.1.1,UDP
74,0.6564815845139297,134.237.151.89,192.168.1.1,TCP
48,0.4120007921030626,113.172.232.245,192.168.1.1,TCP
69,0.5590708347360756,147.181.124.168,192.168.1.1,UDP
